16;1076655600;62.77.107.82;a3d0e40ec8db383e8efb3082c1385e5b;/;
14;1076655615;194.108.10.141;cfed4b40a7e3f1e59455fe2aad25c25e;/dt/?c=13446;http://www.shop4.cz/ls/?&id=74&view=1,2,3,4,6,8,10,15&pozice=80
11;1076655616;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/dt/obr.php?id=17231;
14;1076655618;80.188.93.34;94acf412d367bd197a3a709aa1e20cf7;/dt/?c=11707;http://www.shop4.cz/ls/?id=103
14;1076655618;193.85.207.226;ff5dd63b0e228ce320fbb57603453387;/mailp/?link=%2Fls%2F%3Ffiltr%3D33%26id%3D53%26sort%3D%26view%3D1%2C2%2C3%2C4%2C5%2C6%2C21%2C11;
11;1076655618;195.75.74.92;9966f46bf1bbf12e12fbb82d64a8e7f9;/ls/?&id=33&view=6,23,24&pozice=100;http://www.shop2.cz/ls/?&id=33&view=6,23,24&pozice=80
10;1076655619;62.245.97.62;755105bebfadbb804a5f1ea520b3f957;/dt/?c=9699;http://www.shop1.cz/ls/index.php?&id=3&view=1,9,11,29,35&filtr=5&sort=,11
10;1076655619;193.85.188.73;2dfdacb2b2c66135cdb411c9d1bc1310;/dt/?c=15925;http://www.shop1.cz/ls/?id=4
17;1076655619;212.158.134.138;92131cd84360a1af579844e7b093f80b;/ls/?id=151;http://www.shop7.cz/
10;1076655619;212.158.155.13;011ee371b3658cec64fffead36ac4419;/ls/?id=2;http://www.shop1.cz/ct/?c=140
12;1076655621;194.228.123.172;b2e30bf2f08a97b94a68ee51260e6c26;/findp/?&id=99&view=2,5,9;http://www.shop3.cz/ls/?&id=99&view=2,5,9&pozice=80
14;1076655623;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/preber.php;http://www.shop4.cz/ls/index.php?&id=74&view=1,2,3,4,6,8,10,15&filtr=43
15;1076655623;64.68.82.28;28de95b44ef49096447a625a73c710ee;/znacka/?c=77;
16;1076655624;62.4.98.46;af4aa034c2ebbc4916f0929fbba80213;/dt/?c=16391;http://www.shop6.cz/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=41
14;1076655624;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/preber.php;http://www.shop4.cz/ls/index.php?&id=74&view=1,2,3,4,6,8,10,15&filtr=43
14;1076655625;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/?filtr=34&id=74&sort=&view=1,2,3,4,6,8,10,15;http://www.shop4.cz/ls/index.php?&id=74&view=1,2,3,4,6,8,10,15&filtr=43
14;1076655626;213.235.79.134;e86a1b37eaf8d11ff6d60fd2436cf0b5;/ls/?id=51;http://www.shop4.cz/ct/?c=163
11;1076655626;195.75.74.92;9966f46bf1bbf12e12fbb82d64a8e7f9;/dt/?c=12508;http://www.shop2.cz/ls/?&id=33&view=6,23,24&pozice=100
10;1076655628;212.158.155.13;011ee371b3658cec64fffead36ac4419;/dt/?c=10662;http://www.shop1.cz/ls/?id=2
16;1076655629;193.165.245.222;ad3b2e5194f5a2f2fb3976b0258f5125;/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=138;http://www.shop6.cz/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=16
14;1076655630;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/preber.php;http://www.shop4.cz/ls/?filtr=34&id=74&sort=&view=1,2,3,4,6,8,10,15
14;1076655631;194.213.200.14;b38271c30f94da89709023b0c8a5119a;/dt/?c=2550;http://www.shop4.cz/ls/?&id=54&view=1,2,3,4,5,21,11&p_2=60&p_2_=<&p_3=40&p_3_=<&p_21=A&p_22=A
14;1076655631;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/?filtr=34,56&id=74&sort=&view=1,2,3,4,6,8,10,15;http://www.shop4.cz/ls/?filtr=34&id=74&sort=&view=1,2,3,4,6,8,10,15
14;1076655632;194.212.204.50;f6de6e81f56f771f8cc0e8458834b519;/;
14;1076655632;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/preber.php;http://www.shop4.cz/ls/?filtr=34&id=74&sort=&view=1,2,3,4,6,8,10,15
14;1076655632;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/?filtr=56&id=74&sort=&view=1,2,3,4,6,8,10,15;http://www.shop4.cz/ls/?filtr=34&id=74&sort=&view=1,2,3,4,6,8,10,15
14;1076655632;80.188.93.34;94acf412d367bd197a3a709aa1e20cf7;/dt/?c=7090;http://www.shop4.cz/ls/?id=103
17;1076655632;212.158.134.138;92131cd84360a1af579844e7b093f80b;/ls/?id=152&sort=11;http://www.shop7.cz/ls/?id=151
10;1076655634;195.47.32.225;4e4dea26ece730d457e58aaef1fe0fe2;/kosik/udaje.php;http://www.shop1.cz/kosik/index.php?
14;1076655635;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/preber.php;http://www.shop4.cz/ls/?filtr=56&id=74&sort=&view=1,2,3,4,6,8,10,15
14;1076655635;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/?filtr=&id=74&sort=&view=1,2,3,4,6,8,10,15;http://www.shop4.cz/ls/?filtr=56&id=74&sort=&view=1,2,3,4,6,8,10,15
14;1076655636;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/index.php?&id=74&view=1,2,3,4,6,8,10,15&filtr=53;http://www.shop4.cz/ls/?filtr=&id=74&sort=&view=1,2,3,4,6,8,10,15
12;1076655636;194.213.231.195;145bf4f55b3e8cb62992494ffe62ded9;/znacka/?c=14;http://search.seznam.cz/search.cgi?mod=l-s-p-1-y&w=Panasonic+NV-MV15+
14;1076655636;193.85.207.226;ff5dd63b0e228ce320fbb57603453387;/dt/?c=11585;http://shop4.cz/ls/?filtr=33&id=53&sort=&view=1,2,3,4,5,6,21,11
14;1076655637;213.235.79.134;e86a1b37eaf8d11ff6d60fd2436cf0b5;/ls/index.php?&id=51&view=1,2,3,4,6,21,10&filtr=29;http://www.shop4.cz/ls/?id=51
16;1076655638;193.165.245.222;ad3b2e5194f5a2f2fb3976b0258f5125;/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=108;http://www.shop6.cz/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=138
14;1076655639;80.188.93.34;94acf412d367bd197a3a709aa1e20cf7;/ls/preber.php;http://www.shop4.cz/ls/?id=103
14;1076655639;80.188.93.34;94acf412d367bd197a3a709aa1e20cf7;/ls/?filtr=115&id=103&sort=&view=1,2,6,4;http://www.shop4.cz/ls/?id=103
12;1076655639;80.188.68.71;c4a5ba28cb280a55914fca2b3031ef5f;/ls/?id=30;http://www.shop3.cz/ct/?c=153
14;1076655640;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/preber.php;http://www.shop4.cz/ls/index.php?&id=74&view=1,2,3,4,6,8,10,15&filtr=53
14;1076655640;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/?filtr=&id=74&sort=&view=1,2,3,4,6,8,10,15;http://www.shop4.cz/ls/index.php?&id=74&view=1,2,3,4,6,8,10,15&filtr=53
14;1076655641;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/index.php?&id=74&view=1,2,3,4,6,8,10,15&filtr=41;http://www.shop4.cz/ls/?filtr=&id=74&sort=&view=1,2,3,4,6,8,10,15
14;1076655641;80.188.93.34;94acf412d367bd197a3a709aa1e20cf7;/dt/?c=7110;http://www.shop4.cz/ls/?filtr=115&id=103&sort=&view=1,2,6,4
14;1076655642;194.228.121.21;634ffd6634d75fc4dc52914ec3e0ea49;/ct/?c=506;http://www.shop4.cz/poradna/index.php?th=8311&ths=1
17;1076655642;217.112.165.16;c3943af95b87f898355e2547950aac85;/ls/?id=150&sort=_12;http://www.shop7.cz/dt/?c=16065
17;1076655642;212.158.134.138;92131cd84360a1af579844e7b093f80b;/ls/?id=149&sort=_14;http://www.shop7.cz/ls/?id=152&sort=11
16;1076655643;62.4.98.46;af4aa034c2ebbc4916f0929fbba80213;/dt/?c=15539;http://www.shop6.cz/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=41
14;1076655643;194.212.204.50;f6de6e81f56f771f8cc0e8458834b519;/ct/?c=164;http://www.shop4.cz
14;1076655643;194.228.121.21;634ffd6634d75fc4dc52914ec3e0ea49;/ls/?id=134;http://www.shop4.cz/ct/?c=506
11;1076655644;195.75.74.92;9966f46bf1bbf12e12fbb82d64a8e7f9;/dt/obr.php?id=15007;
14;1076655645;213.210.151.106;160a7301cf2f858b3565a61f39982ee5;/;http://search.seznam.cz/search.cgi?w=www.bile-zbozi.cz&mod=l-p-s-1-y-n&a=0
17;1076655645;217.112.165.16;c3943af95b87f898355e2547950aac85;/ls/index.php?&id=150&sort=_12,4&view=1,2,5,3,8;http://www.shop7.cz/ls/?id=150&sort=_12
14;1076655647;57.66.66.138;d1bf382a691095d1a2e04a4ca0549a9d;/kosik/udaje.php;http://www.shop4.cz/kosik/udaje.php
14;1076655647;213.235.80.35;3f41958b35f596b95c07bf0cfbeb0efd;/ls/sety.php?id=164;http://www.shop4.cz/ls/?id=67
12;1076655647;80.188.68.71;c4a5ba28cb280a55914fca2b3031ef5f;/ls/index.php?&id=30&view=1,3,25,4,5&sort=,_13;http://www.shop3.cz/ls/?id=30
14;1076655649;194.228.121.21;634ffd6634d75fc4dc52914ec3e0ea49;/dt/?c=10734;http://www.shop4.cz/ls/?id=134
14;1076655650;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/preber.php;http://www.shop4.cz/ls/index.php?&id=74&view=1,2,3,4,6,8,10,15&filtr=41
11;1076655650;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/ls/?filtr=23&id=38&sort=&view=2,3;http://www.shop2.cz/ls/?id=38
14;1076655651;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/preber.php;http://www.shop4.cz/ls/index.php?&id=74&view=1,2,3,4,6,8,10,15&filtr=41
14;1076655652;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/?filtr=36&id=74&sort=&view=1,2,3,4,6,8,10,15;http://www.shop4.cz/ls/index.php?&id=74&view=1,2,3,4,6,8,10,15&filtr=41
17;1076655653;217.112.165.16;c3943af95b87f898355e2547950aac85;/dt/?c=12743;http://www.shop7.cz/ls/index.php?&id=150&sort=_12,4&view=1,2,5,3,8
16;1076655654;193.165.245.222;ad3b2e5194f5a2f2fb3976b0258f5125;/dt/?c=15273;http://www.shop6.cz/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=108
16;1076655655;62.4.98.46;af4aa034c2ebbc4916f0929fbba80213;/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=41&pozice=20;http://www.shop6.cz/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=41
14;1076655655;194.228.121.21;634ffd6634d75fc4dc52914ec3e0ea49;/dt/?c=10732;http://www.shop4.cz/ls/?id=134
14;1076655655;195.113.148.193;871109ba2baaf2bc4ef0c64fe1c2e55f;/znacka/?c=41;http://search1.seznam.cz/search.cgi?mod=k-p-y&w=\"Siemens-bílé+zbo¾í\"
12;1076655655;194.228.244.187;751fa143a28340699450f54b27b13946;/znacka/?c=84;
14;1076655656;194.212.204.50;f6de6e81f56f771f8cc0e8458834b519;/ls/?id=54;http://www.shop4.cz/ct/?c=164
14;1076655656;80.95.98.66;4c2910b4f84e8f396c7183bb7b553b94;/ct/?c=163;http://search.seznam.cz/search.fcgi?w=my%E8ky&mod=l-s-p-1-y-n
14;1076655657;213.235.79.134;e86a1b37eaf8d11ff6d60fd2436cf0b5;/dt/?c=14389;http://www.shop4.cz/ls/index.php?&id=51&view=1,2,3,4,6,21,10&filtr=29
12;1076655657;80.188.68.71;c4a5ba28cb280a55914fca2b3031ef5f;/ls/index.php?&id=30&view=1,3,25,4,5&sort=,_13&pozice=20;http://www.shop3.cz/ls/index.php?&id=30&view=1,3,25,4,5&sort=,_13
11;1076655657;195.75.74.92;9966f46bf1bbf12e12fbb82d64a8e7f9;/ls/?&id=33&view=6,23,24&pozice=100;http://www.shop2.cz/ls/?&id=33&view=6,23,24&pozice=80
12;1076655657;194.213.231.195;145bf4f55b3e8cb62992494ffe62ded9;/ct/?c=156;http://www.shop3.cz/znacka/?c=14
14;1076655658;194.228.121.21;634ffd6634d75fc4dc52914ec3e0ea49;/dt/?c=10736;http://www.shop4.cz/ls/?id=134
14;1076655658;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/preber.php;http://www.shop4.cz/ls/?filtr=36&id=74&sort=&view=1,2,3,4,6,8,10,15
14;1076655658;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/?filtr=36,33&id=74&sort=&view=1,2,3,4,6,8,10,15;http://www.shop4.cz/ls/?filtr=36&id=74&sort=&view=1,2,3,4,6,8,10,15
14;1076655659;80.188.93.34;94acf412d367bd197a3a709aa1e20cf7;/dt/?c=7115;http://www.shop4.cz/ls/?filtr=115&id=103&sort=&view=1,2,6,4
10;1076655660;158.196.155.218;d52b59295bedea36b202692180e0d5c7;/ct/?id=145;
10;1076655660;158.196.155.218;d52b59295bedea36b202692180e0d5c7;/ct/?c=145;
16;1076655660;62.4.98.46;af4aa034c2ebbc4916f0929fbba80213;/dt/?c=16371;http://www.shop6.cz/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=41&pozice=20
14;1076655660;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/preber.php;http://www.shop4.cz/ls/?filtr=36,33&id=74&sort=&view=1,2,3,4,6,8,10,15
11;1076655661;195.75.74.92;9966f46bf1bbf12e12fbb82d64a8e7f9;/dt/?c=7746;http://www.shop2.cz/ls/?&id=33&view=6,23,24&pozice=100
14;1076655661;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/?filtr=33&id=74&sort=&view=1,2,3,4,6,8,10,15;http://www.shop4.cz/ls/?filtr=36,33&id=74&sort=&view=1,2,3,4,6,8,10,15
17;1076655661;212.158.134.138;92131cd84360a1af579844e7b093f80b;/ls/?id=153&sort=_32;http://www.shop7.cz/ls/?id=149&sort=_14
10;1076655662;158.196.155.218;d52b59295bedea36b202692180e0d5c7;/ct/?c=141;http://shop1.cz/ct/?c=145
12;1076655663;80.188.68.71;c4a5ba28cb280a55914fca2b3031ef5f;/ls/index.php?&id=30&view=1,3,25,4,5&sort=,_13&pozice=40;http://www.shop3.cz/ls/index.php?&id=30&view=1,3,25,4,5&sort=,_13&pozice=20
10;1076655664;158.196.155.218;d52b59295bedea36b202692180e0d5c7;/ls/?id=3;http://shop1.cz/ct/?c=141
11;1076655664;216.88.158.142;90663778541804892c6c1c87f9a5446d;/findp/?id=15;
14;1076655665;80.188.93.34;94acf412d367bd197a3a709aa1e20cf7;/dt/?c=7114;http://www.shop4.cz/ls/?filtr=115&id=103&sort=&view=1,2,6,4
11;1076655666;195.47.107.75;9307344467a75f6914a324ccfbcb47d9;/;
10;1076655666;62.77.95.195;80abac6392cb7e8405ad3bbd1a476674;/;
14;1076655668;195.113.148.193;871109ba2baaf2bc4ef0c64fe1c2e55f;/ct/?c=505;http://www.shop4.cz/znacka/?c=41
12;1076655669;80.188.68.71;c4a5ba28cb280a55914fca2b3031ef5f;/ls/index.php?&id=30&view=1,3,25,4,5&sort=,_13&pozice=60;http://www.shop3.cz/ls/index.php?&id=30&view=1,3,25,4,5&sort=,_13&pozice=40
11;1076655669;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/ls/preber.php;http://www.shop2.cz/ls/?filtr=23&id=38&sort=&view=2,3
14;1076655670;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/dt/?c=4744;http://www.shop4.cz/ls/?filtr=33&id=74&sort=&view=1,2,3,4,6,8,10,15
11;1076655670;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/ls/preber.php;http://www.shop2.cz/ls/?filtr=23&id=38&sort=&view=2,3
11;1076655670;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/ls/?filtr=23&id=38&sort=&view=2,3;http://www.shop2.cz/ls/?filtr=23&id=38&sort=&view=2,3
17;1076655672;212.158.134.138;92131cd84360a1af579844e7b093f80b;/ls/?id=154&sort=_35;http://www.shop7.cz/ls/?id=153&sort=_32
15;1076655672;195.146.118.148;df234570d30caa08a9f613fe94b9ff41;/reklamace/;http://www.google.com/search?hl=en&lr=&ie=UTF-8&oe=UTF-8&q=reklama%C4%8Dn%C3%AD+%C5%99%C3%A1d&btnG=Google+Search
14;1076655672;80.188.93.34;94acf412d367bd197a3a709aa1e20cf7;/dt/?c=7111;http://www.shop4.cz/ls/?filtr=115&id=103&sort=&view=1,2,6,4
16;1076655673;62.4.98.46;af4aa034c2ebbc4916f0929fbba80213;/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=41;http://www.shop6.cz/ls/?filtr=&id=139&sort=&view=11,4,7,8,13,23,42
10;1076655673;212.158.155.13;011ee371b3658cec64fffead36ac4419;/dt/?c=136;http://www.shop1.cz/ls/?id=2
10;1076655673;213.246.97.94;aea27da8614764a46aeaae6916c08007;/;http://search.seznam.cz/search.cgi?w=olympus+nejlep%B9%ED+ceny&mod=l-p-s-1-y-n&a=0
11;1076655674;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/ls/preber.php;http://www.shop2.cz/ls/?filtr=23&id=38&sort=&view=2,3
11;1076655674;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/ls/?filtr=23,14&id=38&sort=&view=2,3;http://www.shop2.cz/ls/?filtr=23&id=38&sort=&view=2,3
14;1076655675;213.235.80.35;3f41958b35f596b95c07bf0cfbeb0efd;/dt/?c=12237;http://www.shop4.cz/ls/sety.php?id=164
12;1076655676;80.188.68.71;c4a5ba28cb280a55914fca2b3031ef5f;/ls/index.php?&id=30&view=1,3,25,4,5&sort=,_13&pozice=80;http://www.shop3.cz/ls/index.php?&id=30&view=1,3,25,4,5&sort=,_13&pozice=60
14;1076655677;213.155.225.220;26b35e56d2fd4d13d3f134f257f93de3;/;
14;1076655677;193.109.182.57;e272267878b4862bc2eb75e9e9aecd63;/;http://obchody.atlas.cz/bile_zbozi/
14;1076655678;213.210.151.106;160a7301cf2f858b3565a61f39982ee5;/ct/?c=167;http://www.shop4.cz/
17;1076655679;217.77.161.17;40e2c5c61d5704eeb1bc7630ea82fff6;/dt/obr.php?id=18058;
14;1076655680;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/dt/obr.php?id=5490;
16;1076655680;62.4.98.46;af4aa034c2ebbc4916f0929fbba80213;/dt/?c=14574;http://www.shop6.cz/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=41
14;1076655680;213.155.225.220;26b35e56d2fd4d13d3f134f257f93de3;/ct/?c=161;http://shop4.cz/
14;1076655682;213.155.225.220;26b35e56d2fd4d13d3f134f257f93de3;/ls/?id=46;http://shop4.cz/ct/?c=161
12;1076655682;194.228.244.187;751fa143a28340699450f54b27b13946;/dt/?c=9196;http://www.shop3.cz/znacka/?c=84
14;1076655682;195.113.148.193;871109ba2baaf2bc4ef0c64fe1c2e55f;/ls/?id=105;http://www.shop4.cz/ct/?c=505
14;1076655683;194.213.200.14;b38271c30f94da89709023b0c8a5119a;/dt/?c=14967;http://www.shop4.cz/ls/?&id=54&view=1,2,3,4,5,21,11&p_2=60&p_2_=<&p_3=40&p_3_=<&p_21=A&p_22=A
14;1076655684;80.188.93.34;94acf412d367bd197a3a709aa1e20cf7;/dt/param.php?id=424;
14;1076655684;213.210.151.106;160a7301cf2f858b3565a61f39982ee5;/ls/?id=60;http://www.shop4.cz/ct/?c=167
10;1076655685;158.196.155.218;d52b59295bedea36b202692180e0d5c7;/ls/index.php?&id=3&view=1,9,11,29,35&sort=,4;http://shop1.cz/ls/?id=3
11;1076655685;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/ls/preber.php;http://www.shop2.cz/ls/?filtr=23,14&id=38&sort=&view=2,3
11;1076655686;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/ls/?filtr=23&id=38&sort=&view=2,3;http://www.shop2.cz/ls/?filtr=23,14&id=38&sort=&view=2,3
17;1076655686;213.235.68.58;ce4dd06e6086ce5b5fa141896989ad82;/;
14;1076655686;213.155.225.220;26b35e56d2fd4d13d3f134f257f93de3;/ls/preber.php;http://shop4.cz/ls/?id=46
14;1076655686;213.155.225.220;26b35e56d2fd4d13d3f134f257f93de3;/ls/?filtr=29&id=46&sort=&view=1,2,3,6,4,16,5,12;http://shop4.cz/ls/?id=46
14;1076655689;195.113.148.193;871109ba2baaf2bc4ef0c64fe1c2e55f;/ls/?&id=105&view=1,3,4,5,7&pozice=20;http://www.shop4.cz/ls/?id=105
11;1076655690;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/ls/preber.php;http://www.shop2.cz/ls/?filtr=23&id=38&sort=&view=2,3
11;1076655690;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/ls/?filtr=23,8&id=38&sort=&view=2,3;http://www.shop2.cz/ls/?filtr=23&id=38&sort=&view=2,3
14;1076655691;213.155.225.220;26b35e56d2fd4d13d3f134f257f93de3;/dt/?c=10714;http://shop4.cz/ls/?filtr=29&id=46&sort=&view=1,2,3,6,4,16,5,12
11;1076655692;195.47.107.75;9307344467a75f6914a324ccfbcb47d9;/dt/?c=11400;http://www.shop2.cz/
14;1076655692;195.113.148.193;871109ba2baaf2bc4ef0c64fe1c2e55f;/dt/?c=14013;http://www.shop4.cz/ls/?&id=105&view=1,3,4,5,7&pozice=20
17;1076655695;217.112.165.16;c3943af95b87f898355e2547950aac85;/dt/?c=12745;http://www.shop7.cz/ls/index.php?&id=150&sort=_12,4&view=1,2,5,3,8
16;1076655696;62.4.98.46;af4aa034c2ebbc4916f0929fbba80213;/dt/?c=15452;http://www.shop6.cz/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=41
11;1076655696;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/dt/?c=10215;http://www.shop2.cz/ls/?filtr=23,8&id=38&sort=&view=2,3
17;1076655696;212.158.134.138;92131cd84360a1af579844e7b093f80b;/ls/?id=163&sort=_12;http://www.shop7.cz/ls/?id=154&sort=_35
11;1076655697;217.11.227.205;e1e8d397c75a38326e4fd5203ebbcab6;/dt/?c=10216;http://www.shop2.cz/ls/?filtr=23,8&id=38&sort=&view=2,3
14;1076655699;193.109.182.57;e272267878b4862bc2eb75e9e9aecd63;/findf/?full=Bosch+kge+3501;http://shop4.cz/
10;1076655699;158.196.155.218;d52b59295bedea36b202692180e0d5c7;/ls/index.php?&id=3&view=1,9,11,29,35&sort=,4&pozice=20;http://shop1.cz/ls/index.php?&id=3&view=1,9,11,29,35&sort=,4
14;1076655702;194.228.11.126;3e727209d51955a909df5208f3e1c2f0;/ls/?filtr=33&id=74&sort=&view=1,2,3,4,6,8,10,15;http://www.shop4.cz/ls/?filtr=36,33&id=74&sort=&view=1,2,3,4,6,8,10,15
14;1076655704;80.188.93.34;94acf412d367bd197a3a709aa1e20cf7;/ls/?filtr=115&id=103&sort=&view=1,2,6,4;http://www.shop4.cz/ls/?id=103
14;1076655704;213.210.151.106;160a7301cf2f858b3565a61f39982ee5;/ls/preber.php;http://www.shop4.cz/ls/?id=60
