17;1076104800;64.68.82.170;c0a5f0064f6b1e7924b4257e1457ddd4;/;
12;1076104820;80.95.116.210;7536d3ff008548d82c8bea38a2e76949;/dt/?c=9960;http://www.shop3.cz/ls/?&id=41&view=1,2,5,20&pozice=20
12;1076104821;80.95.116.210;7536d3ff008548d82c8bea38a2e76949;/;
16;1076104821;194.108.238.241;3644408123700fa8b2da607f2285d1c1;/findf/?full=E700;http://www.shop6.cz/findf/?&full=E100&pozice=0
11;1076104821;195.113.0.8;3650f2d8fe06e6db66c6ecd1d87584c0;/dt/obr.php?id=11916;http://www.shop2.cz/dt/?c=10307
14;1076104822;194.108.242.159;93103f76c2a103f6fedafaa61f20be72;/ls/?id=117;http://www.shop4.cz/ct/?c=441
16;1076104824;62.177.101.142;3a07f8748ce95449953135f86d987647;/findf/?&full=Nokia%206100&pozice=20;http://www.shop6.cz/findf/?full=Nokia%206100
12;1076104824;212.11.121.19;9ef1ec133ad5831a7a5ef4bbd9d355a5;/ls/preber.php;http://www.shop3.cz/ls/?filtr=22&id=33&sort=&view=6,23,24
12;1076104824;212.11.121.19;9ef1ec133ad5831a7a5ef4bbd9d355a5;/ls/?filtr=22,125&id=33&sort=&view=6,23,24;http://www.shop3.cz/ls/?filtr=22&id=33&sort=&view=6,23,24
14;1076104824;213.235.136.63;03587ce576b87d7fe54c5b48a30c22cb;/ls/preber.php;http://www.shop4.cz/ls/?id=48
11;1076104825;160.218.140.150;eae0aea2961af4eaee5f24ca695a6a9b;/klient/uvod.php;http://www.shop2.cz/mailf/
14;1076104825;213.235.136.63;03587ce576b87d7fe54c5b48a30c22cb;/ls/?filtr=34&id=48&sort=&view=1,2,3,4,5,9,23,10;http://www.shop4.cz/ls/?id=48
16;1076104825;194.108.238.241;3644408123700fa8b2da607f2285d1c1;/findf/?full=E700&x=13&y=3;http://www.shop6.cz/findf/?&full=E100&pozice=0
10;1076104825;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/;http://www.shop4.cz
14;1076104825;62.141.25.249;db54e67f5f6d3288f466cf31f8432190;/ct/?c=412;http://www.shop4.cz/
15;1076104826;194.149.109.126;006702d1501ba59d23e23a604884ccdf;/ls/?&id=76&view=2,5,9,35,31&pozice=40;http://www.shop5.cz/ls/?id=76
12;1076104827;213.226.240.52;95936b8ef271c8eaf9c9b0a48d3a7e1a;/dt/?c=9281;http://www.shop3.cz/ls/?filtr=8&id=41&sort=&view=1,2,5,20
16;1076104827;212.20.112.180;91c73cb3111d80a310a779d06dfa6066;/znacka/?c=41;http://www.shop6.cz/dt/?c=8923
15;1076104829;62.44.13.158;89c258b4911b1aa2dd478a04d714e291;/ls/?&id=76&view=2,5,9,35,31&pozice=20;http://www.shop5.cz/ls/?id=76
16;1076104829;213.235.136.9;8bc524f60bafb181896919caeb4789d7;/dt/?id=15219;http://www.shop6.cz/
12;1076104829;212.11.121.19;9ef1ec133ad5831a7a5ef4bbd9d355a5;/ls/preber.php;http://www.shop3.cz/ls/?filtr=22,125&id=33&sort=&view=6,23,24
15;1076104829;194.149.109.126;006702d1501ba59d23e23a604884ccdf;/dt/?c=9437;http://www.shop5.cz/ls/?&id=76&view=2,5,9,35,31&pozice=40
12;1076104829;212.11.121.19;9ef1ec133ad5831a7a5ef4bbd9d355a5;/ls/?filtr=125&id=33&sort=&view=6,23,24;http://www.shop3.cz/ls/?filtr=22,125&id=33&sort=&view=6,23,24
16;1076104831;213.235.136.9;8bc524f60bafb181896919caeb4789d7;/dt/?c=15219;http://www.shop6.cz/
14;1076104831;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/ls/preber.php;http://www.shop4.cz/ls/index.php?&id=46&view=1,2,6,14,26,4,16,5,18&sort=,4,36,_28&filtr=29
14;1076104831;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/ls/?filtr=&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18;http://www.shop4.cz/ls/index.php?&id=46&view=1,2,6,14,26,4,16,5,18&sort=,4,36,_28&filtr=29
12;1076104832;195.250.155.59;31697ee41519028d9218195af3f41fdd;/dt/?c=11321;http://www.shop3.cz/ls/index.php?&id=33&view=6,23,24&filtr=87
14;1076104833;195.113.70.98;3c11e3b173010b6a7ff796f439aa99bb;/dt/?c=2530;http://www.shop4.cz/ls/index.php?&id=54&view=1,2,3,4,5,21,11&filtr=39
16;1076104835;62.245.75.100;271835db6edc82582b8b06c5256e2176;/ls/preber.php;
16;1076104835;62.245.75.100;271835db6edc82582b8b06c5256e2176;/ls/?filtr=135&id=113&sort=&view=1,2,3;
14;1076104836;194.212.129.67;7e36d6e6973d5a8a0940808603ad17da;/dt/?c=2532;http://shop4.cz/ls/?id=54
16;1076104836;195.113.160.10;b04a7eb1cc4a6bd104ca82346746d0c9;/;http://dir.seznam.cz/Nakupovani_na_internetu/Prodejci_vypocetni_a_komunikacni_techniky/Prodejci_mobilnich_telefonu/
14;1076104837;194.108.48.14;a022940bf02714bbd1646610ebf42a9b;/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&filtr=33;http://www.shop4.cz/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&filtr=36
15;1076104837;195.146.134.53;5d6b8ed2889cdc8b4732210eee1b0a90;/dt/prisl.php?id=5552;
16;1076104838;62.177.101.142;3a07f8748ce95449953135f86d987647;/findf/?&full=Nokia%206100&pozice=40;http://www.shop6.cz/findf/?&full=Nokia 6100&pozice=20
14;1076104838;66.77.73.79;b7b8ad2aa8e289487bc7347c2de535b3;/dt/?id=8322;
14;1076104838;62.141.25.249;db54e67f5f6d3288f466cf31f8432190;/ls/?id=103;http://www.shop4.cz/ct/?c=412
14;1076104838;195.113.70.98;3c11e3b173010b6a7ff796f439aa99bb;/dt/?c=9848;http://www.shop4.cz/ls/index.php?&id=54&view=1,2,3,4,5,21,11&filtr=39
14;1076104841;66.77.73.79;7560a73fd4ec141f4e4b73241af0cbaf;/dt/?c=8322;
14;1076104841;62.177.101.76;ea019e89627cd34c7eeccf7916280970;/dt/param.php?id=62;http://www.shop4.cz/dt/?c=15250
16;1076104842;195.113.160.10;b04a7eb1cc4a6bd104ca82346746d0c9;/ct/?c=431;http://www.shop6.cz/
15;1076104843;62.141.25.249;4a775ceed880c050d6545d1c8b851003;/dt/?c=16430;http://www.shop5.cz/ls/?filtr=74&id=76&sort=&view=2,5,9,35,31
15;1076104844;62.44.13.158;89c258b4911b1aa2dd478a04d714e291;/dt/?c=16430;http://www.shop5.cz/ls/?&id=76&view=2,5,9,35,31&pozice=20
11;1076104844;62.177.78.181;b47c1a0a2935ace482ff72248f302ee7;/dt/?c=11439&komentare=1;http://www.shop2.cz/dt/?c=11439
14;1076104847;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/ls/preber.php;http://www.shop4.cz/ls/?filtr=&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18
14;1076104847;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/ls/?filtr=34&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18;http://www.shop4.cz/ls/?filtr=&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18
16;1076104847;62.245.75.100;271835db6edc82582b8b06c5256e2176;/dt/?c=13218;
14;1076104848;194.108.48.14;a022940bf02714bbd1646610ebf42a9b;/dt/?c=12736;http://www.shop4.cz/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&filtr=33
15;1076104849;195.146.134.53;5d6b8ed2889cdc8b4732210eee1b0a90;/dt/prisl.php?id=11335;
12;1076104852;80.188.76.122;47980153b948b944944caa566fe8d5c4;/ls/index.php?&id=41&view=1,2,5,20&sort=,4,_12;http://www.shop3.cz/ls/index.php?&id=41&view=1,2,5,20&sort=,4
14;1076104852;213.220.211.206;c5acfc7df3378ff811ff231bbded7cd7;/;
16;1076104852;62.177.101.142;3a07f8748ce95449953135f86d987647;/dt/?c=8626;http://www.shop6.cz/findf/?&full=Nokia 6100&pozice=40
14;1076104852;195.113.70.98;3c11e3b173010b6a7ff796f439aa99bb;/ct/?c=165;http://www.shop4.cz/ls/index.php?&id=54&view=1,2,3,4,5,21,11&filtr=41
12;1076104853;194.228.179.237;bb7cef8a0fad58187a592f0ca1e07d14;/dt/?c=8942&komentare=1;http://www.google.at/search?hl=de&ie=UTF-8&oe=UTF-8&q=lg+4040b+dvd-movie+album&meta=lr%3Dlang_cs
14;1076104854;194.108.242.159;93103f76c2a103f6fedafaa61f20be72;/ls/preber.php;http://www.shop4.cz/ls/?id=117
14;1076104854;194.108.242.159;93103f76c2a103f6fedafaa61f20be72;/ls/?filtr=43&id=117&sort=&view=1,2,3,9;http://www.shop4.cz/ls/?id=117
16;1076104854;194.108.238.241;3644408123700fa8b2da607f2285d1c1;/findf/?full=Samsung+E700&x=22&y=7;http://www.shop6.cz/findf/?full=E700&x=13&y=3
14;1076104854;195.113.70.98;3c11e3b173010b6a7ff796f439aa99bb;/ls/?id=56;http://www.shop4.cz/ct/?c=165
10;1076104855;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ct/?c=141;http://www.shop1.cz/
14;1076104856;62.141.25.249;db54e67f5f6d3288f466cf31f8432190;/findf/?full=prkno;http://www.shop4.cz/ls/?id=103
14;1076104858;66.77.73.79;2ac7de7b4ebabea0ace35314b6f4aafc;/dt/?id=7100;
14;1076104858;213.220.211.206;c5acfc7df3378ff811ff231bbded7cd7;/ct/?c=161;
15;1076104858;62.44.13.158;89c258b4911b1aa2dd478a04d714e291;/dt/?c=16432;http://www.shop5.cz/ls/?&id=76&view=2,5,9,35,31&pozice=20
14;1076104859;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/ls/preber.php;http://www.shop4.cz/ls/?filtr=34&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18
14;1076104859;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/ls/?filtr=29,34&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18;http://www.shop4.cz/ls/?filtr=34&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18
11;1076104859;160.218.140.150;eae0aea2961af4eaee5f24ca695a6a9b;/;http://www.shop2.cz/klient/uvod.php
12;1076104860;80.188.76.122;47980153b948b944944caa566fe8d5c4;/dt/?c=13064;http://www.shop3.cz/ls/index.php?&id=41&view=1,2,5,20&sort=,4,_12
14;1076104860;66.77.73.79;ad0c0bd9d502f22c1a025f993adc57df;/dt/?c=7100;
14;1076104861;213.220.211.206;c5acfc7df3378ff811ff231bbded7cd7;/ls/?id=45;
10;1076104861;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/?id=4;http://www.shop1.cz/ct/?c=141
16;1076104861;195.113.160.10;b04a7eb1cc4a6bd104ca82346746d0c9;/ls/?id=121;http://www.shop6.cz/ct/?c=431
14;1076104862;195.113.70.98;3c11e3b173010b6a7ff796f439aa99bb;/dt/?c=11778;http://www.shop4.cz/ls/?id=56
14;1076104863;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/ls/preber.php;http://www.shop4.cz/ls/?filtr=29,34&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18
14;1076104863;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/ls/?filtr=29,34,33&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18;http://www.shop4.cz/ls/?filtr=29,34&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18
15;1076104864;62.44.13.158;89c258b4911b1aa2dd478a04d714e291;/dt/?c=16295;http://www.shop5.cz/ls/?&id=76&view=2,5,9,35,31&pozice=20
14;1076104864;213.220.211.206;c5acfc7df3378ff811ff231bbded7cd7;/ls/?id=46;
11;1076104866;160.218.140.150;eae0aea2961af4eaee5f24ca695a6a9b;/klient/uvod.php;http://www.shop2.cz/
14;1076104867;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/findp/?&id=46&view=1,2,6,14,26,4,16,5,18&sort=,4,36,_28&filtr=29,34,33;http://www.shop4.cz/ls/?filtr=29,34,33&id=46&sort=,4,36,_28&view=1,2,6,14,26,4,16,5,18
14;1076104867;194.108.242.159;93103f76c2a103f6fedafaa61f20be72;/dt/?c=15975;http://www.shop4.cz/ls/?filtr=43&id=117&sort=&view=1,2,3,9
14;1076104869;195.113.70.98;3c11e3b173010b6a7ff796f439aa99bb;/ls/sety.php?zbozi_id=11778;http://www.shop4.cz/dt/?c=11778
14;1076104870;213.220.211.206;c5acfc7df3378ff811ff231bbded7cd7;/ct/?c=164;
12;1076104871;213.235.166.147;5b5df5c415e1eab58f875d6853737e32;/dt/obr.php?id=15446;
14;1076104872;213.220.211.206;c5acfc7df3378ff811ff231bbded7cd7;/ls/?id=54;
10;1076104872;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/preber.php;http://www.shop1.cz/ls/?id=4
10;1076104873;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/?filtr=1&id=4&sort=&view=1,8,10,11,29,36;http://www.shop1.cz/ls/?id=4
14;1076104876;213.220.211.206;c5acfc7df3378ff811ff231bbded7cd7;/ls/index.php?&id=54&view=1,2,3,4,5,21,11&filtr=39;
14;1076104876;195.113.70.98;3c11e3b173010b6a7ff796f439aa99bb;/dt/?c=16245;http://www.shop4.cz/ls/sety.php?zbozi_id=11778
10;1076104877;80.250.2.13;2e984afe0aa3be1e626f3b8a8c540921;/ct/?c=144;http://www.shop1.cz/dt/?c=16017
15;1076104877;62.44.13.158;89c258b4911b1aa2dd478a04d714e291;/dt/?c=16349;http://www.shop5.cz/df/?tree=77&id=16347,16349
14;1076104877;194.108.48.14;a022940bf02714bbd1646610ebf42a9b;/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&filtr=47;http://www.shop4.cz/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&filtr=33
11;1076104877;160.218.140.150;eae0aea2961af4eaee5f24ca695a6a9b;/klient/;http://www.shop2.cz/klient/uvod.php
11;1076104879;160.218.140.150;eae0aea2961af4eaee5f24ca695a6a9b;/klient/;http://www.shop2.cz/klient/uvod.php
14;1076104880;213.220.211.206;c5acfc7df3378ff811ff231bbded7cd7;/dt/?c=11775;
14;1076104880;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/findp/preber3.php;http://www.shop4.cz/findp/?&id=46&view=1,2,6,14,26,4,16,5,18&sort=,4,36,_28&filtr=29,34,33
14;1076104880;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/findp/?akce=reload&p_6=A&id=46&sort=%2C4%2C36%2C&filtr=29%2C34%2C33&view=1%2C2%2C6%2C14%2C26%2C4%2C16%2C5%2C18&&aktul=1;http://www.shop4.cz/findp/?&id=46&view=1,2,6,14,26,4,16,5,18&sort=,4,36,_28&filtr=29,34,33
14;1076104880;66.77.73.79;89653870d96cd0f2d8577d8b5fd89b26;/dt/?id=2417;
10;1076104880;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/preber.php;http://www.shop1.cz/ls/?filtr=1&id=4&sort=&view=1,8,10,11,29,36
10;1076104880;80.250.2.13;2e984afe0aa3be1e626f3b8a8c540921;/ls/?id=9;http://www.shop1.cz/ct/?c=144
10;1076104880;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/?filtr=2,1&id=4&sort=&view=1,8,10,11,29,36;http://www.shop1.cz/ls/?filtr=1&id=4&sort=&view=1,8,10,11,29,36
10;1076104881;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/preber.php;http://www.shop1.cz/ls/?filtr=1&id=4&sort=&view=1,8,10,11,29,36
12;1076104881;80.188.76.122;47980153b948b944944caa566fe8d5c4;/ls/index.php?&id=41&view=1,2,5,20&sort=,_12,4;http://www.shop3.cz/ls/index.php?&id=41&view=1,2,5,20&sort=,4,_12
10;1076104881;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/?filtr=2&id=4&sort=&view=1,8,10,11,29,36;http://www.shop1.cz/ls/?filtr=1&id=4&sort=&view=1,8,10,11,29,36
14;1076104881;213.235.136.63;03587ce576b87d7fe54c5b48a30c22cb;/dt/?c=1980;http://www.shop4.cz/ls/?filtr=34&id=48&sort=&view=1,2,3,4,5,9,23,10
14;1076104882;66.77.73.79;3168620598c3557da67314c2c49d0a07;/dt/?c=2417;
14;1076104883;194.108.48.14;a022940bf02714bbd1646610ebf42a9b;/dt/?c=15229;http://www.shop4.cz/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&filtr=47
14;1076104884;195.113.70.98;3c11e3b173010b6a7ff796f439aa99bb;/dt/prisl.php?id=2613;
14;1076104884;212.20.121.188;eb802c24e37ce40d72e0543a45a68c33;/ls/?id=62;http://www.shop4.cz/ct/?c=167
12;1076104885;80.188.76.122;47980153b948b944944caa566fe8d5c4;/dt/?c=9261;http://www.shop3.cz/ls/index.php?&id=41&view=1,2,5,20&sort=,_12,4
17;1076104887;62.141.24.1;540dccf1c05978d5944a14e848e65ca3;/;http://www.multimarket.cz/_navigace/navigace_800_1.htm?PHPSESSID=2a6555d6d6d4a8c6dbd46ec120a3737e
15;1076104889;194.228.102.46;d3eeeb5fded8cd752666b42a33f18d7f;/dt/obr.php?id=11306;http://www.shop5.cz/dt/?c=6780
10;1076104890;194.108.232.214;8bbb7a67f9413b5fe72a2a496f7ee59d;/findf/?full=Olympus;http://www.shop1.cz/ct/?c=141
16;1076104890;212.20.127.77;ca20f7a22bb20ff7e1cbad2f84245db3;/dt/?c=15828&komentare=1;http://www.shop6.cz/dt/?c=15828
14;1076104892;213.220.211.206;c5acfc7df3378ff811ff231bbded7cd7;/ls/index.php?&id=54&view=1,2,3,4,5,21,11&filtr=42;
14;1076104892;212.20.121.188;eb802c24e37ce40d72e0543a45a68c33;/ls/preber.php;http://www.shop4.cz/ls/?id=62
10;1076104892;194.108.232.214;8bbb7a67f9413b5fe72a2a496f7ee59d;/ct/?c=141;http://www.shop1.cz/ct/?c=142
14;1076104892;212.20.121.188;eb802c24e37ce40d72e0543a45a68c33;/ls/?filtr=42&id=62&sort=&view=1,2,3,4,6,9;http://www.shop4.cz/ls/?id=62
12;1076104893;212.11.121.19;9ef1ec133ad5831a7a5ef4bbd9d355a5;/dt/?c=14030&komentare=1;http://www.shop3.cz/dt/?c=14030
10;1076104893;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/preber.php;http://www.shop1.cz/ls/?filtr=2&id=4&sort=&view=1,8,10,11,29,36
10;1076104894;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/?filtr=2,3&id=4&sort=&view=1,8,10,11,29,36;http://www.shop1.cz/ls/?filtr=2&id=4&sort=&view=1,8,10,11,29,36
10;1076104895;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/preber.php;http://www.shop1.cz/ls/?filtr=2&id=4&sort=&view=1,8,10,11,29,36
10;1076104895;62.177.89.174;91eab71f3bed1a5d06d17510e2ce630a;/ls/?filtr=3&id=4&sort=&view=1,8,10,11,29,36;http://www.shop1.cz/ls/?filtr=2&id=4&sort=&view=1,8,10,11,29,36
12;1076104896;213.226.240.100;321aaa3dee46550d280c45862e13d29c;/dt/?c=9281;
14;1076104896;194.108.48.14;a022940bf02714bbd1646610ebf42a9b;/dt/?c=15228;http://www.shop4.cz/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&filtr=47
14;1076104897;195.113.70.98;3c11e3b173010b6a7ff796f439aa99bb;/znacka/?c=39;http://www.shop4.cz/dt/?c=16245
14;1076104897;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/findp/preber3.php;http://www.shop4.cz/findp/?akce=reload&p_6=A&id=46&sort=%2C4%2C36%2C&filtr=29%2C34%2C33&view=1%2C2%2C6%2C14%2C26%2C4%2C16%2C5%2C18&&aktul=1
14;1076104897;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/findp/?akce=32&p_6=A&p_32=ano&id=46&sort=%2C4%2C36%2C&filtr=29%2C34%2C33&view=1%2C2%2C6%2C14%2C26%2C4%2C16%2C5%2C18&&aktul=1;http://www.shop4.cz/findp/?akce=reload&p_6=A&id=46&sort=%2C4%2C36%2C&filtr=29%2C34%2C33&view=1%2C2%2C6%2C14%2C26%2C4%2C16%2C5%2C18&&aktul=1
11;1076104897;160.218.140.150;eae0aea2961af4eaee5f24ca695a6a9b;/klient/;http://www.shop2.cz/klient/uvod.php
10;1076104897;194.108.232.214;8bbb7a67f9413b5fe72a2a496f7ee59d;/findf/?full=Olympus;http://www.shop1.cz/ct/?c=141
15;1076104898;194.149.109.126;006702d1501ba59d23e23a604884ccdf;/dt/?c=10631;http://www.shop5.cz/ls/?&id=76&view=2,5,9,35,31&pozice=40
14;1076104898;213.220.211.206;c5acfc7df3378ff811ff231bbded7cd7;/dt/?c=12152;
15;1076104900;62.141.25.249;4a775ceed880c050d6545d1c8b851003;/dt/?c=16294;http://www.shop5.cz/ls/?filtr=74&id=76&sort=&view=2,5,9,35,31
11;1076104901;212.47.9.18;eec823f627401d6aca8cb11ac98f4dfe;/ct/?c=147;http://www.shop2.cz/dt/?c=9991
14;1076104901;213.233.71.251;8935b99d2e4d1fd2a0bd265c23efcd08;/dt/?c=6830;http://www.google.ro/search?hl=ro&ie=UTF-8&oe=UTF-8&q=eta+draco&meta=
14;1076104903;66.77.73.79;5d95a70af71a01adef8da0cb51d6ebea;/dt/?id=4123;
11;1076104904;212.47.9.18;eec823f627401d6aca8cb11ac98f4dfe;/ls/?id=15;http://www.shop2.cz/ct/?c=147
16;1076104904;212.20.112.180;91c73cb3111d80a310a779d06dfa6066;/dt/?c=8923;http://web.volny.cz/najdito/search.php?PHPSESSID=0f04cb163a3878a95efaa0063dba48a4&search=S55+FOTO&target=&najdito=%A0najdi+to%A0
14;1076104904;213.191.100.116;5dc4f81d87691212b596c37fe075c37c;/findp/preber3.php;http://www.shop4.cz/findp/?akce=32&p_6=A&p_32=ano&id=46&sort=%2C4%2C36%2C&filtr=29%2C34%2C33&view=1%2C2%2C6%2C14%2C26%2C4%2C16%2C5%2C18&&aktul=1
