14;1076086800;194.108.16.170;5e5f4f3c10cf077eae0f351deba98121;/dt/?c=15679;http://www.shop4.cz/findf/?&full=fe 426&pozice=20
11;1076086808;194.228.145.106;d40e730c44ec092a0f3b226906f55f20;/ct/?c=373;http://www.shop2.cz/
10;1076086808;207.228.60.95;cf6ef5d9e8f106abf9b98985ce5f0e90;/findf/?&full=nikon&pozice=60;http://www.shop1.cz/findf/?&full=nikon&pozice=40
11;1076086809;62.129.60.116;7d814aeec2bfb6c793479cf5717b1023;/ls/?id=87;http://www.shop2.cz/ct/?c=372
16;1076086810;193.165.128.234;1508b526fb93265f133e16b8ead972be;/dt/prisl.php?id=9528;
15;1076086810;80.188.236.141;50e368952d64f8f8b1894d15282229b2;/ls/?id=76;http://www.shop5.cz/df/?tree=77&id=16347,16349
16;1076086811;62.141.208.181;1d2d5f4f44e362de0477950953a4d2a0;/dt/?c=8651;http://www.shop6.cz/findf/?full=%09SONY+ERICSSON&x=0&y=0
14;1076086811;194.228.78.99;011c31442f776f99da47b3a68b326d03;/setp/preber2.php;http://www.shop4.cz/setp/?&id=54&view=1,2,3,4,5,21,11&sort=,4,_1&filtr=127,44,29,43,30,164,36,33
17;1076086812;194.228.179.171;9905a233f326dd20851f5aecdc1bbf1f;/ls/?&id=155&sort=45&view=1,2,3,4,38,6,31,35&pozice=20;http://www.shop7.cz/ls/?id=155&sort=45
14;1076086812;194.228.78.99;011c31442f776f99da47b3a68b326d03;/ls/?&view=1%2C2%2C3%2C4%2C5%2C10%2C21%2C11&id=54&sort=%2C4%2C_1&filtr=127%2C44%2C29%2C43%2C30%2C164%2C36%2C33&;http://www.shop4.cz/setp/?&id=54&view=1,2,3,4,5,21,11&sort=,4,_1&filtr=127,44,29,43,30,164,36,33
12;1076086812;194.213.200.14;43bd595c11c5ea512ddbfd1061ee14bb;/dt/obr.php?id=11483;
12;1076086812;193.179.225.19;8e0a9e6b9bf5a13846168804a49c0b47;/ls/index.php?&id=35&view=2,3,4&sort=,4;http://www.shop3.cz/ls/?id=35
16;1076086813;193.165.128.234;1508b526fb93265f133e16b8ead972be;/dt/prisl.php?id=9523;
11;1076086815;62.129.60.116;7d814aeec2bfb6c793479cf5717b1023;/ls/preber.php;http://www.shop2.cz/ls/?id=87
11;1076086815;62.129.60.116;7d814aeec2bfb6c793479cf5717b1023;/ls/?filtr=8&id=87&sort=&view=1,8,11,19;http://www.shop2.cz/ls/?id=87
14;1076086815;212.11.103.13;b8cdbd12ee44acd8df50a22141d84a47;/dt/?c=15176;http://www.shop4.cz/ls/index.php?&id=53&view=4,5,6,12,21,22,23,11&sort=,4&pozice=20
16;1076086816;62.141.208.181;1d2d5f4f44e362de0477950953a4d2a0;/dt/?c=8633;http://www.shop6.cz/findf/?full=%09SONY+ERICSSON&x=0&y=0
16;1076086817;193.165.128.234;1508b526fb93265f133e16b8ead972be;/dt/prisl.php?id=14354;
11;1076086818;130.238.8.102;c4c0de8639305e8c8d9e6213a4867b20;/dt/?c=5225;http://www.shop2.cz/ls/?id=18
12;1076086819;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/dt/?c=10173;http://www.shop3.cz/ls/?filtr=8&id=100&sort=&view=2,5,9
12;1076086819;193.179.225.19;8e0a9e6b9bf5a13846168804a49c0b47;/dt/?c=10459;http://www.shop3.cz/ls/index.php?&id=35&view=2,3,4&sort=,4
14;1076086821;194.108.246.91;b174231e46917a555c79479b2c1277cc;/ct/?c=442;http://www.shop4.cz/dt/?c=3496
16;1076086821;193.165.128.234;1508b526fb93265f133e16b8ead972be;/dt/prisl.php?id=14354;
15;1076086821;194.228.145.106;7a9b35660685acb99c8b061853465913;/;http://www.shop2.cz/ct/?c=373
17;1076086822;194.228.179.171;9905a233f326dd20851f5aecdc1bbf1f;/ls/?&id=155&view=1,2,3,4,38,6,31,35&sort=45&pozice=40;http://www.shop7.cz/ls/?&id=155&sort=45&view=1,2,3,4,38,6,31,35&pozice=20
12;1076086822;194.108.48.17;a091e5b5e0e12ef02d5c6c65b0658d26;/ct/?c=160;http://www.shop3.cz/
12;1076086822;66.196.90.174;1569bf8e1bd291186a24c7e8042314c9;/dt/?c=7390;
14;1076086823;212.27.213.139;f21d8fb0ac750be8f33f61001bf43659;/dt/prisl.php?id=8772;
12;1076086823;194.213.200.14;43bd595c11c5ea512ddbfd1061ee14bb;/ls/index.php?&id=128&view=2,3,6&sort=,13;http://www.shop3.cz/ls/index.php?&id=128&view=2,3,6&sort=,_13
12;1076086824;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/?filtr=&id=100&sort=&view=2,5,9;http://www.shop3.cz/ls/?id=100
14;1076086825;213.191.100.116;1f579f603f011ba98b1e5f991499d75e;/dt/?c=1795;http://www.shop4.cz/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&sort=,4&p_1=165&p_1_=<&p_6=A&p_5=55&p_5_=>&pozice=20
12;1076086826;195.70.144.28;740d88e35c071e4794a012ee6465ffd6;/dt/?c=10453;http://www.shop3.cz/ls/?&id=36&view=2,4,5&pozice=20
12;1076086826;195.39.93.218;3dbf7780a76ef007dd7d268284b1c5d2;/dt/?c=9665;http://www.shop3.cz/ls/index.php?&id=33&view=6,23,24&sort=,4
11;1076086826;147.229.221.229;7ad8cf11c52fb043c5d35c1c24259755;/znacka/?c=103;http://www.google.com/search?q=DTS+6.1+&ie=UTF-8&oe=UTF-8&hl=cs&btnG=Vyhledat+Googlem&lr=lang_cs
16;1076086827;193.165.128.234;1508b526fb93265f133e16b8ead972be;/dt/prisl.php?id=15043;
12;1076086827;194.108.48.17;a091e5b5e0e12ef02d5c6c65b0658d26;/ls/?id=41;http://www.shop3.cz/ct/?c=160
14;1076086827;212.71.148.79;3250c586ced6839a806719402923ba42;/findp/?id=54&akce=nic&p_1=85.0&p_1_=<&p_2=60.0&p_2_=>&p_3=60.0&p_3_=>&p_4=1000&p_4_=>&p_24=b%EDl%E1&p_5=5.0&p_5_=>&p_6=50&p_6_=<&p_10=nerez&p_18=ano&p_12=ano&p_19=66&p_19_=>&p_13=ano&p_20=79&p_20_=>&p_14=lev%E9&p_21=A&p_22=A&p_23=1.00&p_23_=>&p_25=ano&id=54&sort=%2C1&filtr=47&view=1%2C2%2C3%2C4%2C5%2C21%2C11&;http://www.shop4.cz/findp/?id=54&akce=nic&p_1=85.0&p_1_=<&p_2=60.0&p_2_=>&p_3=60.0&p_3_=>&p_4=1000&p_4_=>&p_24=b%EDl%E1&p_5=5.0&p_5_=>&p_6=50&p_6_=<&p_10=nerez&p_18=ano&p_12=ano&p_19=66&p_19_=>&p_13=ano&p_20=79&p_20_=>&p_14=lev%E9&p_21=A&p_22=A&p_23=1.0&p_23_=>&p_25=ano&id=54&sort=%2C1&filtr=47&view=1%2C2%2C3%2C4%2C5%2C21%2C11&
12;1076086827;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/preber.php;http://www.shop3.cz/ls/?filtr=&id=100&sort=&view=2,5,9
12;1076086827;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/?filtr=92&id=100&sort=&view=2,5,9;http://www.shop3.cz/ls/?filtr=&id=100&sort=&view=2,5,9
16;1076086828;62.209.196.2;92bd3a5ccb09ef7d5a1a3669e69765fa;/findf/?full=Ericsson%20T39m;http://mobil.idnes.cz/mobil_p1.html?z1=1221&akcicka=zakladni&akce=detail
11;1076086828;194.108.237.42;713eba25da49b66c51a5f63feeab0d51;/dt/?c=880;http://www.shop2.cz/ls/index.php?&id=20&view=1,2,3,8&sort=,4
12;1076086829;194.213.200.14;43bd595c11c5ea512ddbfd1061ee14bb;/ls/index.php?&id=128&view=2,3,6&sort=,13,_12;http://www.shop3.cz/ls/index.php?&id=128&view=2,3,6&sort=,13
16;1076086830;193.165.128.234;1508b526fb93265f133e16b8ead972be;/dt/prisl.php?id=15122;
12;1076086832;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/dt/?c=5923;http://www.shop3.cz/ls/?filtr=92&id=100&sort=&view=2,5,9
14;1076086833;212.27.213.139;f21d8fb0ac750be8f33f61001bf43659;/dt/prisl.php?id=8773;
12;1076086833;195.70.144.28;740d88e35c071e4794a012ee6465ffd6;/dt/prisl.php?id=9508;
12;1076086833;194.213.200.14;43bd595c11c5ea512ddbfd1061ee14bb;/dt/?c=14523;http://www.shop3.cz/ls/index.php?&id=128&view=2,3,6&sort=,13,_12
14;1076086834;212.80.64.62;0f2c6f2b2103b870ac08812c66cc60a8;/ls/?id=44;http://www.shop4.cz/ct/?c=161
14;1076086834;213.191.100.116;1f579f603f011ba98b1e5f991499d75e;/dt/?c=11902;http://www.shop4.cz/ls/index.php?&id=46&view=1,2,3,6,4,16,5,12&sort=,4&p_1=165&p_1_=<&p_6=A&p_5=55&p_5_=>&pozice=20
14;1076086834;194.228.78.99;011c31442f776f99da47b3a68b326d03;/ls/?&id=54&view=1,2,3,4,5,10,21,11&sort=,4,_1&filtr=127,44,29,43,30,164,36,33&pozice=20;http://www.shop4.cz/ls/?&view=1%2C2%2C3%2C4%2C5%2C10%2C21%2C11&id=54&sort=%2C4%2C_1&filtr=127%2C44%2C29%2C43%2C30%2C164%2C36%2C33&
16;1076086834;193.165.128.234;1508b526fb93265f133e16b8ead972be;/dt/prisl.php?id=15201;
17;1076086834;194.228.179.171;9905a233f326dd20851f5aecdc1bbf1f;/ls/?&id=155&view=1,2,3,4,38,6,31,35&sort=45&pozice=60;http://www.shop7.cz/ls/?&id=155&view=1,2,3,4,38,6,31,35&sort=45&pozice=40
15;1076086835;62.77.127.148;0413320f9724cb39f9afb767a9cca2b2;/dt/?c=15291;
15;1076086835;62.24.64.12;d7d87689d3b63640534db54b635edc17;/ls/?id=75;http://shop5.cz/
10;1076086835;207.228.60.95;cf6ef5d9e8f106abf9b98985ce5f0e90;/findf/?&full=nikon&pozice=80;http://www.shop1.cz/findf/?&full=nikon&pozice=60
16;1076086835;212.96.166.1;38b4152fd1e4c445543f073fd87006d1;/dt/?c=8596;
14;1076086836;212.80.64.62;0f2c6f2b2103b870ac08812c66cc60a8;/ct/?c=161;http://www.shop4.cz/
12;1076086837;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/?filtr=&id=100&sort=&view=2,5,9;http://www.shop3.cz/ls/?id=100
14;1076086839;212.27.213.139;f21d8fb0ac750be8f33f61001bf43659;/ls/?&id=118&view=1,2,3,9&pozice=40;http://www.shop4.cz/ls/?&id=118&view=1,2,3,9&pozice=20
12;1076086840;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/index.php?&id=100&view=2,5,9&filtr=93;http://www.shop3.cz/ls/?filtr=&id=100&sort=&view=2,5,9
12;1076086841;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/preber.php;http://www.shop3.cz/ls/index.php?&id=100&view=2,5,9&filtr=93
12;1076086841;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/?filtr=&id=100&sort=&view=2,5,9;http://www.shop3.cz/ls/index.php?&id=100&view=2,5,9&filtr=93
14;1076086841;212.71.148.79;3250c586ced6839a806719402923ba42;/findp/preber3.php;http://www.shop4.cz/findp/?id=54&akce=nic&p_1=85.0&p_1_=<&p_2=60.0&p_2_=>&p_3=60.0&p_3_=>&p_4=1000&p_4_=>&p_24=b%EDl%E1&p_5=5.0&p_5_=>&p_6=50&p_6_=<&p_10=nerez&p_18=ano&p_12=ano&p_19=66&p_19_=>&p_13=ano&p_20=79&p_20_=>&p_14=lev%E9&p_21=A&p_22=A&p_23=1.00&p_23_=>&p_25=ano&id=54&sort=%2C1&filtr=47&view=1%2C2%2C3%2C4%2C5%2C21%2C11&
14;1076086841;212.71.148.79;3250c586ced6839a806719402923ba42;/findp/?id=54&akce=nic&p_1=85.0&p_1_=<&p_2=60.0&p_2_=>&p_3=60.0&p_3_=>&p_4=1000&p_4_=>&p_5=5.0&p_5_=>&p_6=50&p_6_=<&p_19=66&p_19_=>&p_20=79&p_20_=>&p_23=1.00&p_23_=>&id=54&sort=%2C1&filtr=47&view=1%2C2%2C3%2C4%2C5%2C21%2C11&;http://www.shop4.cz/findp/?id=54&akce=nic&p_1=85.0&p_1_=<&p_2=60.0&p_2_=>&p_3=60.0&p_3_=>&p_4=1000&p_4_=>&p_24=b%EDl%E1&p_5=5.0&p_5_=>&p_6=50&p_6_=<&p_10=nerez&p_18=ano&p_12=ano&p_19=66&p_19_=>&p_13=ano&p_20=79&p_20_=>&p_14=lev%E9&p_21=A&p_22=A&p_23=1.00&p_23_=>&p_25=ano&id=54&sort=%2C1&filtr=47&view=1%2C2%2C3%2C4%2C5%2C21%2C11&
12;1076086842;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/preber.php;http://www.shop3.cz/ls/?filtr=&id=100&sort=&view=2,5,9
12;1076086842;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/?filtr=93&id=100&sort=&view=2,5,9;http://www.shop3.cz/ls/?filtr=&id=100&sort=&view=2,5,9
16;1076086842;193.165.128.234;1508b526fb93265f133e16b8ead972be;/ls/?filtr=41&id=139&sort=&view=11,4,7,8,13,23,42;http://www.shop6.cz/ls/?id=139
11;1076086843;194.108.237.42;713eba25da49b66c51a5f63feeab0d51;/dt/?c=5280;http://www.shop2.cz/ls/index.php?&id=20&view=1,2,3,8&sort=,4
15;1076086843;80.188.236.141;50e368952d64f8f8b1894d15282229b2;/ls/index.php?&id=76&view=2,5,9,35,31&sort=,4;http://www.shop5.cz/ls/?id=76
14;1076086844;212.27.213.139;f21d8fb0ac750be8f33f61001bf43659;/ls/?&id=118&view=1,2,3,9&pozice=20;http://www.shop4.cz/ls/?&id=118&view=1,2,3,9&pozice=40
14;1076086844;212.80.64.62;0f2c6f2b2103b870ac08812c66cc60a8;/;http://dir.seznam.cz/Nakupovani_na_internetu/Prodejci_spotrebni_elektroniky_a_elektrotechniky/Domaci_spotrebice/Prodejci_velkych_a_vestavenych_spotrebicu/index.html
11;1076086844;130.238.8.102;c4c0de8639305e8c8d9e6213a4867b20;/ls/?&id=18&view=1,2,3,8&pozice=20;http://www.shop2.cz/ls/?id=18
17;1076086844;62.24.89.107;f57bf9c55f47fe5f98c59225517c10ab;/;http://www.gppgle.com/search?as_q=notebook+prodej&num=10&hl=en&ie=UTF-8&oe=UTF-8&btnG=Google+Search&as_epq=&as_oq=&as_eq=&lr=lang_cs&as_ft=i&as_filetype=&as_qdr=all&as_occt=any&as_dt=i&as_sitesearch=&safe=images
17;1076086844;194.228.179.171;9905a233f326dd20851f5aecdc1bbf1f;/ls/?&id=155&view=1,2,3,4,38,6,31,35&sort=45&pozice=80;http://www.shop7.cz/ls/?&id=155&view=1,2,3,4,38,6,31,35&sort=45&pozice=60
12;1076086844;194.108.48.17;a091e5b5e0e12ef02d5c6c65b0658d26;/dt/?c=9949;http://www.shop3.cz/ls/?id=41
15;1076086845;62.24.64.12;d7d87689d3b63640534db54b635edc17;/ls/preber.php;http://shop5.cz/ls/?id=75
15;1076086845;62.24.64.12;d7d87689d3b63640534db54b635edc17;/ls/?filtr=8&id=75&sort=&view=6,9,21,29;http://shop5.cz/ls/?id=75
11;1076086846;62.129.60.116;7d814aeec2bfb6c793479cf5717b1023;/dt/?c=10378;http://www.shop2.cz/ls/?filtr=8&id=87&sort=&view=1,8,11,19
14;1076086847;212.27.213.139;f21d8fb0ac750be8f33f61001bf43659;/dt/?c=8286;http://www.shop4.cz/ls/?&id=118&view=1,2,3,9&pozice=20
12;1076086847;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/dt/?c=14064;http://www.shop3.cz/ls/?filtr=93&id=100&sort=&view=2,5,9
15;1076086848;62.24.64.12;d7d87689d3b63640534db54b635edc17;/ls/?id=77;http://shop5.cz/ls/?filtr=8&id=75&sort=&view=6,9,21,29
14;1076086849;194.108.246.91;b174231e46917a555c79479b2c1277cc;/ls/?id=120;http://www.shop4.cz/ct/?c=442
12;1076086849;81.30.224.245;495752b27c4e0131b63d1c9954155236;/dt/?c=9294;http://www.google.com/search?hl=cs&ie=UTF-8&oe=UTF-8&q=sony+dcr+trv+940&btnG=Vyhledat+Googlem&lr=lang_cs
11;1076086849;194.228.145.106;d40e730c44ec092a0f3b226906f55f20;/ct/?c=158;http://www.shop2.cz/ct/?c=373
11;1076086850;62.129.60.116;7d814aeec2bfb6c793479cf5717b1023;/dt/obr.php?id=12059;
12;1076086850;195.70.144.28;740d88e35c071e4794a012ee6465ffd6;/dt/obr.php?id=12193;
14;1076086851;194.228.78.99;011c31442f776f99da47b3a68b326d03;/ls/index.php?&id=54&view=1,2,3,4,5,10,21,11&sort=,_1,4&filtr=127,44,29,43,30,164,36,33;http://www.shop4.cz/ls/?&id=54&view=1,2,3,4,5,10,21,11&sort=,4,_1&filtr=127,44,29,43,30,164,36,33&pozice=20
16;1076086851;193.165.128.234;1508b526fb93265f133e16b8ead972be;/ls/?id=121;http://www.shop6.cz/ls/?filtr=41&id=139&sort=&view=11,4,7,8,13,23,42
16;1076086851;81.95.98.48;ed1213cd9526ec00f4945099bc53d347;/;
11;1076086851;130.238.8.102;c4c0de8639305e8c8d9e6213a4867b20;/dt/?c=10656;http://www.shop2.cz/ls/?&id=18&view=1,2,3,8&pozice=20
15;1076086851;62.24.64.12;d7d87689d3b63640534db54b635edc17;/dt/?c=14889;http://shop5.cz/ls/?id=77
14;1076086852;194.228.145.4;f351e135e7fecc3f911181775640a283;/;
14;1076086852;212.27.213.139;f21d8fb0ac750be8f33f61001bf43659;/dt/prisl.php?id=12962;
10;1076086852;194.212.204.50;1230078e0c258d58127725ebfc630337;/dt/?c=14041;http://www.shop1.cz/ls/index.php?&id=4&view=1,8,10,11,29,36&sort=,_4
11;1076086852;147.229.221.229;7ad8cf11c52fb043c5d35c1c24259755;/dt/?c=14601;http://www.shop2.cz/znacka/?c=103
14;1076086855;194.228.78.99;011c31442f776f99da47b3a68b326d03;/ls/index.php?&id=54&view=1,2,3,4,5,10,21,11&sort=,_1,_4&filtr=127,44,29,43,30,164,36,33;http://www.shop4.cz/ls/index.php?&id=54&view=1,2,3,4,5,10,21,11&sort=,_1,4&filtr=127,44,29,43,30,164,36,33
17;1076086857;194.228.179.171;9905a233f326dd20851f5aecdc1bbf1f;/ls/?&id=155&view=1,2,3,4,38,6,31,35&sort=45&pozice=100;http://www.shop7.cz/ls/?&id=155&view=1,2,3,4,38,6,31,35&sort=45&pozice=80
11;1076086858;194.108.237.42;713eba25da49b66c51a5f63feeab0d51;/dt/?c=15288;http://www.shop2.cz/ls/index.php?&id=20&view=1,2,3,8&sort=,4
12;1076086859;194.213.200.14;43bd595c11c5ea512ddbfd1061ee14bb;/dt/?c=10466;http://www.shop3.cz/ls/index.php?&id=128&view=2,3,6&sort=,13,_12
16;1076086863;193.165.128.234;1508b526fb93265f133e16b8ead972be;/obchody-elektro/;http://www.shop6.cz/ls/?id=121
15;1076086863;62.77.127.148;0413320f9724cb39f9afb767a9cca2b2;/dt/?c=16413;
14;1076086864;194.108.246.91;b174231e46917a555c79479b2c1277cc;/ls/?&id=120&view=1,2,3,4&pozice=20;http://www.shop4.cz/ls/?id=120
12;1076086864;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/preber.php;http://www.shop3.cz/ls/?filtr=93&id=100&sort=&view=2,5,9
12;1076086864;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/?filtr=&id=100&sort=&view=2,5,9;http://www.shop3.cz/ls/?filtr=93&id=100&sort=&view=2,5,9
12;1076086865;193.165.128.234;cfd7c2b48f35de9e8a5c356896f772c9;/;http://www.shop6.cz/obchody-elektro/
15;1076086866;62.24.64.12;d7d87689d3b63640534db54b635edc17;/klient/uvod.php;http://shop5.cz/dt/?c=14889
16;1076086866;62.84.128.170;dae043c9d28aa0db4c99b534c7b6ca99;/;http://search.centrum.cz/katalog/search.php?q=mobil&sec=mix&Sub.x=0&Sub.y=0&Sub=Vyhledat
17;1076086867;62.24.89.107;f57bf9c55f47fe5f98c59225517c10ab;/ls/?id=155&sort=45;http://www.shop7.cz/
15;1076086868;62.24.64.12;d7d87689d3b63640534db54b635edc17;/klient/;http://shop5.cz/klient/uvod.php
12;1076086868;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/?id=99;http://www.shop3.cz/ls/?filtr=&id=100&sort=&view=2,5,9
14;1076086870;194.108.246.91;b174231e46917a555c79479b2c1277cc;/ls/?&id=120&view=1,2,3,4&pozice=40;http://www.shop4.cz/ls/?&id=120&view=1,2,3,4&pozice=20
11;1076086870;62.129.60.116;7d814aeec2bfb6c793479cf5717b1023;/popup/?id=742;http://www.shop2.cz/dt/?c=10378
11;1076086870;194.108.237.42;713eba25da49b66c51a5f63feeab0d51;/dt/?c=10344;http://www.shop2.cz/ls/index.php?&id=20&view=1,2,3,8&sort=,4
14;1076086870;213.191.100.116;1f579f603f011ba98b1e5f991499d75e;/ct/?c=506;http://www.shop4.cz/findp/strom.php?
10;1076086872;193.165.128.234;c04ff08d5df85d65edc8928fbb32a110;/;http://www.shop6.cz/obchody-elektro/
15;1076086872;194.228.145.106;7a9b35660685acb99c8b061853465913;/txt/?c=547;http://www.shop5.cz/
16;1076086872;194.108.48.22;5b9c90ed0f18d6001167ad730673ecd5;/;http://www.telstore.cz/
12;1076086874;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/preber.php;http://www.shop3.cz/ls/?id=99
12;1076086874;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/ls/?filtr=8&id=99&sort=&view=2,5,9;http://www.shop3.cz/ls/?id=99
16;1076086874;62.84.128.170;dae043c9d28aa0db4c99b534c7b6ca99;/ls/?id=139;http://www.shop6.cz/
14;1076086875;212.27.213.139;f21d8fb0ac750be8f33f61001bf43659;/dt/prisl.php?id=8996;
10;1076086877;193.165.128.234;c04ff08d5df85d65edc8928fbb32a110;/ct/?c=142;http://www.shop1.cz/
16;1076086878;81.95.98.48;6ff87039c1b3e2c1ff331abc20c083c2;/dt/?c=16391;http://www.shop6.cz/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=41
12;1076086878;195.168.176.195;8897b59dc5a132c540b3bedc3280088b;/;
15;1076086878;62.24.64.12;d7d87689d3b63640534db54b635edc17;/klient/;http://shop5.cz/klient/uvod.php
12;1076086880;212.11.121.18;1da3d422c8d92ad8c27ec5462159b746;/dt/?c=10168;http://www.shop3.cz/ls/?filtr=8&id=99&sort=&view=2,5,9
14;1076086880;213.191.100.116;1f579f603f011ba98b1e5f991499d75e;/ls/?id=134;http://www.shop4.cz/ct/?c=506
14;1076086880;212.11.103.13;b8cdbd12ee44acd8df50a22141d84a47;/znacka/?c=43;http://www.shop4.cz/dt/?c=15176
16;1076086880;194.108.48.22;5b9c90ed0f18d6001167ad730673ecd5;/dt/?c=15895;http://www.shop6.cz/
11;1076086881;194.108.237.42;713eba25da49b66c51a5f63feeab0d51;/dt/?c=866;http://www.shop2.cz/ls/index.php?&id=20&view=1,2,3,8&sort=,4
14;1076086881;212.27.213.139;f21d8fb0ac750be8f33f61001bf43659;/dt/prisl.php?id=8992;
10;1076086882;193.165.128.234;c04ff08d5df85d65edc8928fbb32a110;/ls/?id=5;http://www.shop1.cz/ct/?c=142
15;1076086882;62.24.64.12;d7d87689d3b63640534db54b635edc17;/klient/seznam.php;http://shop5.cz/klient/
11;1076086882;130.238.8.102;c4c0de8639305e8c8d9e6213a4867b20;/dt/?c=833;http://www.shop2.cz/ls/?&id=18&view=1,2,3,8&pozice=20
11;1076086885;213.81.226.6;b6dc28f14c07b5d88996c0acd9497115;/;http://www.stereomag.cz/quido.php?category_id=14&dev_id=101&act=detail&mode=
10;1076086885;207.228.60.95;cf6ef5d9e8f106abf9b98985ce5f0e90;/dt/?c=14837;http://www.shop1.cz/findf/?&full=nikon&pozice=80
15;1076086885;62.24.64.12;d7d87689d3b63640534db54b635edc17;/klient/stav.php?id=48004&srv_id=1;http://shop5.cz/klient/seznam.php
10;1076086887;193.165.128.234;c04ff08d5df85d65edc8928fbb32a110;/ct/?c=141;http://www.shop1.cz/ls/?id=5
14;1076086887;212.27.213.139;f21d8fb0ac750be8f33f61001bf43659;/dt/prisl.php?id=8995;
12;1076086889;193.179.225.19;8e0a9e6b9bf5a13846168804a49c0b47;/dt/?c=11814;http://www.shop3.cz/ls/index.php?&id=35&view=2,3,4&sort=,4
10;1076086889;62.77.119.62;252ce981ede1e1043245c2a3d6b0f225;/;
10;1076086889;193.165.128.234;c04ff08d5df85d65edc8928fbb32a110;/ls/?id=3;http://www.shop1.cz/ct/?c=141
16;1076086889;212.65.229.3;a4daf4906432286ca27d9d86e384d904;/ls/?id=148;http://www.shop6.cz/dt/?c=14892
